SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,Trachea
194,MODEL1,PARMS,Trachea,1.836439441,25.99780142,0.019592605,0.556628578,-4.725762901,-0.780827131,3.522462066,-6.845959537,-1
195,MODEL1,PARMS,Trachea,1.810867896,2.416934414,0.468850449,-0.85261394,1.832842331,0.657793897,-1.80899634,4.967268406,-1
196,MODEL1,PARMS,Trachea,1.523879357,5.140745771,0.470978437,-1.214663118,3.649161673,0.479092358,-0.03027067,-0.072947032,-1
197,MODEL1,PARMS,Trachea,1.519281633,-1.672786568,0.68452008,-1.364317786,4.189916591,0.830762202,-0.888407772,2.365549489,-1
198,MODEL1,PARMS,Trachea,1.638474277,17.11467102,0.913151813,-2.128556433,6.419574474,-0.457543781,5.098201386,-12.85514375,-1
199,MODEL1,PARMS,Trachea,1.528305268,5.291284676,0.231165292,-0.708977366,2.101084664,0.544680793,-0.654954622,1.950748112,-1
200,MODEL1,PARMS,Trachea,1.58096649,6.856151866,0.207139877,-0.259377125,0.635656183,0.397854326,1.994302336,-4.812194263,-1
201,MODEL1,PARMS,Trachea,1.652182626,9.624048671,0.523298287,-1.018252942,2.978758943,0.141480961,0.80782287,-0.919669051,-1
202,MODEL1,PARMS,Trachea,1.700265913,18.87889764,0.326350992,-0.681493263,2.058058106,-0.388570928,2.234094993,-4.614230293,-1
203,MODEL1,PARMS,Trachea,1.589121593,6.6130404,0.337338436,-0.674940621,1.851449954,0.413358991,0.264919244,-0.961884708,-1
204,MODEL1,PARMS,Trachea,1.713906634,10.07122777,0.393653228,-1.305262063,4.664699875,0.166965005,1.931641957,-4.146082889,-1
205,MODEL1,PARMS,Trachea,1.37594748,15.27601057,0.187301641,0.053861411,-1.206076109,-0.167345801,3.740255254,-8.688648764,-1
206,MODEL1,PARMS,Trachea,1.53289828,14.25456853,0.52870289,-1.497081765,4.905385747,-0.137062592,2.332051919,-5.314045271,-1
207,MODEL1,PARMS,Trachea,1.492684491,14.07410176,0.356137868,-0.696216645,1.742739931,-0.089672117,1.167163905,-1.596088735,-1
208,MODEL1,PARMS,Trachea,1.676063364,-0.156045214,0.068979737,-0.915024133,4.30251559,0.944515479,-1.079139392,2.091590876,-1
209,MODEL1,PARMS,Trachea,1.580606175,7.470534416,0.575630765,-1.73643754,5.522988008,0.298348128,0.614717391,-1.49379205,-1
210,MODEL1,PARMS,Trachea,1.453942538,22.15132423,0.533371321,-0.631208276,0.369099161,-0.70333328,3.705758064,-7.384000854,-1
211,MODEL1,PARMS,Trachea,1.818398892,20.95288946,0.216898775,0.333728378,-4.24814821,-0.516625936,4.035546487,-9.184876896,-1
212,MODEL1,PARMS,Trachea,1.578765571,1.726711467,0.593044625,-0.726972098,1.276372406,0.619841021,0.629198277,-2.044177488,-1
213,MODEL1,PARMS,Trachea,1.966931998,4.169616648,0.065297509,0.412181299,-3.924704814,0.670847889,-2.863699256,8.23268484,-1
214,MODEL1,PARMS,Trachea,1.574965026,4.567843406,0.361851959,-0.44413002,1.005496558,0.528623337,-0.714908124,3.225031102,-1
215,MODEL1,PARMS,Trachea,1.506807244,13.47546103,0.583387686,-1.022411783,2.640849956,-0.147430286,3.939994833,-9.921407189,-1
216,MODEL1,PARMS,Trachea,1.483610906,5.271241037,0.82000254,-1.682660584,4.580374421,0.338200671,1.376902956,-3.730694189,-1
217,MODEL1,PARMS,Trachea,1.466333375,10.39634979,0.684259638,-1.809990182,6.106896974,0.042523374,3.211669801,-7.820132765,-1
218,MODEL1,PARMS,Trachea,1.507969773,7.475129192,0.083648368,-0.553019728,2.106863074,0.440543106,0.318042672,-1.121641416,-1
219,MODEL1,PARMS,Trachea,1.564738659,5.56283567,0.766245285,-1.680319748,5.052100206,0.338707072,0.996874151,-2.360223162,-1
220,MODEL1,PARMS,Trachea,1.523604035,-4.71717613,0.4094847,-1.397398331,4.922374278,1.13212781,-0.334053976,-0.170106898,-1
221,MODEL1,PARMS,Trachea,1.483973828,3.814957251,0.535656163,-1.371965096,4.7389162,0.524715999,0.44061146,-1.517462251,-1
222,MODEL1,PARMS,Trachea,1.577348792,10.00548544,0.198517217,-0.473467986,1.300562627,0.22182796,2.15483735,-5.456419255,-1
223,MODEL1,PARMS,Trachea,1.588172986,9.464699793,0.164482536,-0.150871144,-0.42973794,0.257365534,0.290311444,0.610410706,-1
224,MODEL1,PARMS,Trachea,1.891220978,16.69780836,0.237079202,-0.095451261,-1.442489163,-0.227277402,2.446694633,-5.336761255,-1
225,MODEL1,PARMS,Trachea,1.703419772,2.392765994,0.134342419,-0.665640253,1.4280206,0.78304958,-0.797946832,1.287272629,-1
226,MODEL1,PARMS,Trachea,1.550048428,13.71805779,0.541566313,-1.154505197,3.030012823,-0.116793518,1.723936798,-3.115847687,-1
227,MODEL1,PARMS,Trachea,1.489593621,6.216679905,0.503469309,-1.598146735,6.213736165,0.3904214,1.26393972,-3.248077589,-1
228,MODEL1,PARMS,Trachea,1.771465353,-6.170616038,0.299585217,-0.472541302,-1.22551924,1.254421195,-0.891358481,0.632277083,-1
229,MODEL1,PARMS,Trachea,1.583504943,-5.346796851,0.557817594,-1.627879349,5.774979387,1.123969421,-1.012184548,1.697413578,-1
230,MODEL1,PARMS,Trachea,1.571510274,11.96338259,0.45686578,-1.054368797,2.632755791,0.005761596,2.796442463,-6.909032108,-1
231,MODEL1,PARMS,Trachea,1.530209556,2.697680497,0.302271187,-0.543459219,1.373763779,0.685086913,-0.517645286,0.983642828,-1
232,MODEL1,PARMS,Trachea,1.706544053,1.090615141,0.247079388,-0.156439804,0.125367251,0.777340838,-0.148532066,1.05873477,-1
233,MODEL1,PARMS,Trachea,1.554759299,13.56184211,0.470456493,-0.933149118,3.195509699,-0.120022939,3.35383078,-7.930178005,-1
234,MODEL1,PARMS,Trachea,1.480415397,6.801633057,0.299222414,-0.652193758,1.874151777,0.40099911,0.031962504,0.197567971,-1
235,MODEL1,PARMS,Trachea,1.483020566,10.58495362,0.416921674,-1.663329045,5.630916208,0.168568672,-0.249254882,0.886960153,-1
236,MODEL1,PARMS,Trachea,1.590437839,-9.603474087,0.471216487,-1.033104223,4.642028921,1.40754598,-0.901116557,0.368916647,-1
237,MODEL1,PARMS,Trachea,1.653814614,6.298249697,0.114558557,-0.159749801,-0.304913436,0.491730176,0.098261083,-0.416789298,-1
238,MODEL1,PARMS,Trachea,1.449921851,7.021817518,0.323210546,-0.585977087,1.371804124,0.377912198,0.421792482,-0.713200172,-1
239,MODEL1,PARMS,Trachea,1.534691808,15.26575455,0.494181215,-1.560795641,6.414438168,-0.207150518,3.081564498,-7.387590526,-1
240,MODEL1,PARMS,Trachea,1.77819995,11.67057138,0.011963996,0.434536656,-2.866558392,0.152871951,2.968425698,-7.809036132,-1
241,MODEL1,PARMS,Trachea,1.503392399,1.469959748,0.672234448,-1.595944261,5.837925738,0.639141654,0.033535584,-0.337941839,-1
242,MODEL1,PARMS,Trachea,1.659012923,11.95596799,0.456135551,-0.804540184,1.002505904,0.021146377,0.609612839,0.265478845,-1
243,MODEL1,PARMS,Trachea,1.515327217,-1.146846921,0.371916442,-1.26906602,5.092094849,0.915926243,-0.786913791,0.993015745,-1
244,MODEL1,PARMS,Trachea,1.591531246,4.902884464,0.560898867,-1.104530764,3.827950092,0.425842342,3.290421897,-9.414667569,-1
245,MODEL1,PARMS,Trachea,1.506782858,9.472807916,0.542519645,-1.11964606,3.575133507,0.126008235,2.847157647,-6.916354727,-1
246,MODEL1,PARMS,Trachea,1.691625254,21.95816049,0.647549182,-1.72612817,5.986979113,-0.69368482,4.056040188,-8.801139561,-1
247,MODEL1,PARMS,Trachea,1.565384899,0.539733123,0.343988411,-1.060740783,4.269173952,0.809145085,-0.213600232,-0.052525289,-1
248,MODEL1,PARMS,Trachea,1.858574245,29.36273972,0.166876219,-0.373969021,-0.713036663,-1.012548229,3.264554258,-6.242267212,-1
249,MODEL1,PARMS,Trachea,1.606642169,-3.021015111,-0.076436634,0.472037626,-2.085686161,1.157874853,-1.542737697,3.120154124,-1
250,MODEL1,PARMS,Trachea,1.603567562,6.111835799,0.260410394,-0.101308421,-1.481485208,0.473641138,-0.36452216,1.048002686,-1
251,MODEL1,PARMS,Trachea,1.667454786,11.706392,0.476731835,-1.20898682,3.820186744,0.032132172,1.906046824,-3.489844166,-1
252,MODEL1,PARMS,Trachea,1.800250529,8.543507902,0.220748874,-0.254488637,-0.171479628,0.317174821,-0.32782889,2.073666568,-1
253,MODEL1,PARMS,Trachea,1.804651908,12.85362889,0.251602291,-0.149139116,-2.17053924,0.013293142,1.425684261,-2.837731165,-1
254,MODEL1,PARMS,Trachea,1.637025683,6.514838047,0.324740363,-0.6062119,1.030967573,0.415363543,1.136711007,-3.428168325,-1
255,MODEL1,PARMS,Trachea,1.414875791,12.23748803,0.580305097,-1.869301051,5.975722124,-0.002448848,1.811956369,-4.467576702,-1
256,MODEL1,PARMS,Trachea,1.600574827,24.4688698,0.114022177,0.350304358,-3.113825801,-0.729881801,4.819544878,-10.85552997,-1
257,MODEL1,PARMS,Trachea,1.593050918,1.698978131,0.273119902,-0.815113656,2.780403731,0.747688047,0.882038444,-2.972393559,-1
258,MODEL1,PARMS,Trachea,1.840469782,11.68121319,0.215596736,0.004410993,-2.575951837,0.11240652,1.479461278,-3.210293419,-1
259,MODEL1,PARMS,Trachea,1.50183435,4.877547932,0.412467457,-0.702279601,1.706803136,0.514781156,-2.270455497,7.530254558,-1
260,MODEL1,PARMS,Trachea,1.665253485,18.00390286,-0.200004465,0.415784531,-1.722723182,-0.185962617,2.127488632,-3.946213447,-1
261,MODEL1,PARMS,Trachea,1.623013568,17.04889594,0.451209102,-0.212891213,-1.224463893,-0.342664375,1.916841839,-3.054152153,-1
262,MODEL1,PARMS,Trachea,1.578304975,-0.247868574,0.428233365,-0.974133477,2.799909831,0.812091957,0.257428048,-1.529674754,-1
263,MODEL1,PARMS,Trachea,1.350836853,5.479429441,0.562295822,-1.147588626,3.677755949,0.391997069,1.963343023,-5.370414771,-1
264,MODEL1,PARMS,Trachea,1.740194592,19.24650363,0.30681718,-0.458410686,-0.390633392,-0.403247205,1.128794655,-1.059747191,-1
265,MODEL1,PARMS,Trachea,1.313459333,7.081788481,0.370176136,-0.837825498,2.955158772,0.346312833,1.001545244,-2.300769328,-1
266,MODEL1,PARMS,Trachea,1.687875097,23.60675238,-0.221917811,1.075999324,-6.491949767,-0.533344134,1.757079723,-2.811886744,-1
267,MODEL1,PARMS,Trachea,1.515418964,2.7085834,0.485739362,-1.488467968,5.926241162,0.625132547,0.36629521,-1.663426429,-1
268,MODEL1,PARMS,Trachea,1.576155732,15.42194973,-0.060246794,0.228122199,-0.763595097,-0.090059713,3.138770347,-7.557907528,-1
269,MODEL1,PARMS,Trachea,1.41430603,1.15234049,0.413098259,-0.772285078,2.352718109,0.724475064,0.281675827,-1.061902424,-1
270,MODEL1,PARMS,Trachea,1.640777351,11.61390246,0.357808663,-0.225536791,-0.568045273,0.03791057,1.812691002,-2.812591879,-1
271,MODEL1,PARMS,Trachea,1.901325754,14.29759567,0.066460634,0.399048864,-4.784584313,0.01176111,0.319695435,0.084883948,-1
272,MODEL1,PARMS,Trachea,1.565964328,21.8193538,0.476628973,-1.312285953,4.310779638,-0.653753077,5.257113051,-12.36817363,-1
273,MODEL1,PARMS,Trachea,1.453763849,17.78629361,0.210896177,-0.238094758,0.116964629,-0.309156073,3.503650701,-7.882701752,-1
274,MODEL1,PARMS,Trachea,1.434529393,0.393743882,0.595239256,-1.320122242,4.054596243,0.732030169,0.512359366,-2.19372889,-1
275,MODEL1,PARMS,Trachea,1.399461507,8.194466799,0.543040411,-0.965550916,2.638322703,0.223198398,0.80057686,-1.238581906,-1
276,MODEL1,PARMS,Trachea,1.522979883,5.846530313,0.218724595,-0.526677756,1.427850374,0.506036669,-0.128052259,0.737939005,-1
277,MODEL1,PARMS,Trachea,1.786089644,14.55097371,0.226253077,-0.356447925,-0.586510007,-0.085303441,2.067405926,-4.900902481,-1
278,MODEL1,PARMS,Trachea,1.60362503,11.30411674,0.599526996,-1.352374384,3.777992258,0.033194208,0.603444092,-1.002522081,-1
279,MODEL1,PARMS,Trachea,1.509486527,11.04162082,0.536363955,-1.106487202,2.835592599,0.057424758,1.377767225,-2.886284347,-1
280,MODEL1,PARMS,Trachea,1.694630581,3.873484063,0.294029045,-0.655218265,2.043776545,0.573419939,1.364558044,-3.095470694,-1
281,MODEL1,PARMS,Trachea,1.729019805,-0.521726602,0.339889969,-0.746386814,2.188530224,0.856798331,0.334796112,-0.767217931,-1
282,MODEL1,PARMS,Trachea,1.659499949,3.073496918,0.496607789,-0.856281209,1.96348609,0.569833522,0.925270918,-2.661010436,-1
283,MODEL1,PARMS,Trachea,1.573614934,-1.820427861,0.731464681,-1.650603606,4.613686049,0.844216682,-0.440142784,0.807149031,-1
284,MODEL1,PARMS,Trachea,1.479611711,-9.08688741,0.603419139,-1.344530493,3.850108719,1.377198951,-2.873874817,5.810850152,-1
285,MODEL1,PARMS,Trachea,1.494525243,10.42506426,0.234021729,-0.83554554,3.339960758,0.189274357,1.446999252,-3.798182384,-1
286,MODEL1,PARMS,Trachea,1.454394781,-5.303308362,0.828812164,-1.710321599,5.741994183,1.018554353,-0.223984008,-0.346902576,-1
287,MODEL1,PARMS,Trachea,1.58887425,6.081411669,0.350889157,-0.363868382,0.526911132,0.430227306,0.608396618,-1.821447682,-1
288,MODEL1,PARMS,Trachea,1.678605788,3.569866114,0.427001197,-0.98897655,1.620910061,0.595450463,-0.749366945,2.127380841,-1
289,MODEL1,PARMS,Trachea,1.822116774,0.871406133,0.182195846,-0.22098543,0.601853351,0.816709866,0.273783758,-1.147265734,-1
290,MODEL1,PARMS,Trachea,2.017765332,33.27389811,0.142947699,0.608851286,-7.21437399,-1.292554417,4.84353028,-9.607084868,-1
291,MODEL1,PARMS,Trachea,1.67271493,9.104887934,0.48649272,-0.896562799,2.026660218,0.175684983,2.224576078,-4.833800157,-1
292,MODEL1,PARMS,Trachea,1.537074805,-2.713949497,0.69814408,-1.204926189,3.096896986,0.88676509,-0.944291553,2.019151428,-1
293,MODEL1,PARMS,Trachea,1.419677472,9.50051025,0.37179608,-0.842791203,2.567306015,0.201070888,1.118794937,-2.626832157,-1
294,MODEL1,PARMS,Trachea,1.455234245,1.559933648,0.692561778,-2.015755534,7.873943348,0.639780254,0.436458222,-1.485127511,-1
295,MODEL1,PARMS,Trachea,1.734143953,-12.51800995,0.712886702,-1.175004139,3.706875845,1.525202046,-1.354849945,1.424307363,-1
296,MODEL1,PARMS,Trachea,1.511161158,8.815810938,0.327701873,-0.516950706,1.676144517,0.242514268,1.48772178,-3.486528375,-1
297,MODEL1,PARMS,Trachea,1.957272465,19.76103936,-0.317667366,1.605836431,-9.495569301,-0.267302792,2.21123878,-4.304655766,-1
298,MODEL1,PARMS,Trachea,1.51207105,-0.843039855,0.357014259,-0.805373954,2.66733064,0.888446062,-0.595307092,0.712088024,-1
299,MODEL1,PARMS,Trachea,1.663033959,14.96078555,0.025431067,0.276541007,-2.211589576,-0.070172792,2.840952072,-6.331375915,-1
300,MODEL1,PARMS,Trachea,1.571532186,4.127373995,0.595568031,-1.623404897,5.862774397,0.49576243,-0.110373055,0.206199625,-1
301,MODEL1,PARMS,Trachea,1.706297991,1.157317551,0.852357746,-1.966839715,6.601028002,0.589872082,1.913001061,-5.042650052,-1
302,MODEL1,PARMS,Trachea,1.552309055,-0.175078088,0.5021659,-1.294319933,4.57702125,0.789862461,0.509772862,-1.776162726,-1
303,MODEL1,PARMS,Trachea,1.768582394,11.10378866,-0.006442985,0.465859104,-2.845786622,0.200771177,1.194830918,-2.506119337,-1
304,MODEL1,PARMS,Trachea,1.670292592,12.20922084,0.184180867,-0.444349032,1.572684694,0.085860838,1.71933238,-4.406047081,-1
305,MODEL1,PARMS,Trachea,1.549817317,5.968449722,0.558698461,-0.952467985,1.842215626,0.371162508,0.852401157,-1.80985367,-1
306,MODEL1,PARMS,Trachea,1.600655149,0.749693747,0.458910407,-0.988971518,3.80350593,0.744983067,-0.436180957,0.83401679,-1
307,MODEL1,PARMS,Trachea,1.652807774,2.23926016,0.470861148,-0.813405769,1.592114118,0.661958506,-0.925200699,2.456878381,-1
308,MODEL1,PARMS,Trachea,1.623333828,0.814806877,0.408014279,-0.696694511,1.116101936,0.769648852,-1.249666916,2.827171786,-1
309,MODEL1,PARMS,Trachea,1.57134085,9.008705359,0.467857103,-1.049596911,3.106374642,0.175541326,3.79209932,-9.731636678,-1
310,MODEL1,PARMS,Trachea,1.516599407,-11.67066838,0.600639562,-1.237520863,3.656106228,1.519067684,-2.224125382,3.715017563,-1
311,MODEL1,PARMS,Trachea,1.506705833,15.77309448,0.233682228,0.22206848,-2.464762063,-0.207478844,2.817346467,-5.59771428,-1
312,MODEL1,PARMS,Trachea,1.500654023,14.67817204,0.439598462,-0.710771358,1.336874538,-0.185437421,3.803105832,-9.061884786,-1
313,MODEL1,PARMS,Trachea,1.499597472,14.63064088,0.417075619,-0.828279766,1.956549861,-0.137097826,2.087854058,-4.760703162,-1
314,MODEL1,PARMS,Trachea,1.69729171,7.570262624,0.357893977,-0.866183398,2.303781431,0.314859009,2.529328264,-6.586460887,-1
315,MODEL1,PARMS,Trachea,1.476580472,5.85076649,0.219622833,-0.511050853,1.118611698,0.482688258,0.916665295,-2.644555141,-1
316,MODEL1,PARMS,Trachea,1.716602931,10.25632485,0.496707308,-1.06357206,3.678540619,0.128765501,-0.040100284,0.578286684,-1
317,MODEL1,PARMS,Trachea,1.671251369,-5.055367642,0.302836721,-0.334173928,0.604801162,1.170346641,-1.749283544,3.788717477,-1
318,MODEL1,PARMS,Trachea,1.832040144,17.51720928,0.355391638,0.262976138,-3.708161302,-0.357222451,3.654731153,-8.506040672,-1
319,MODEL1,PARMS,Trachea,1.558801672,9.228467795,0.557554433,-1.343548708,3.977857104,0.165777374,1.944677534,-4.611438527,-1
320,MODEL1,PARMS,Trachea,1.527215216,7.740356705,0.535536385,-0.798146799,1.971156049,0.243723022,1.702325063,-4.508408643,-1
321,MODEL1,PARMS,Trachea,1.604330621,9.549565677,0.496682989,-1.392355092,5.177578746,0.156907725,2.756610989,-7.03035698,-1
322,MODEL1,PARMS,Trachea,1.493006584,-1.083558637,0.501196018,-0.814085176,0.948790017,0.862830609,0.006299775,-1.377772433,-1
323,MODEL1,PARMS,Trachea,1.493350963,1.208429888,0.553005507,-1.333925341,4.958377591,0.690248103,0.363244798,-1.035744494,-1
324,MODEL1,PARMS,Trachea,1.516866308,0.373222841,0.142706493,-0.06510667,0.01258325,0.853402211,0.038657033,-1.182954135,-1
325,MODEL1,PARMS,Trachea,1.658102044,23.81203975,-0.176970171,1.059083893,-5.840709301,-0.592899184,3.353580047,-7.34863938,-1
326,MODEL1,PARMS,Trachea,1.556777523,14.68297338,0.331437711,-0.283457842,-0.389429634,-0.148558717,3.342559503,-7.689106866,-1
327,MODEL1,PARMS,Trachea,1.443733153,-0.593563764,0.600930922,-1.108877792,3.192053475,0.793068064,0.188505958,-0.940727099,-1
328,MODEL1,PARMS,Trachea,1.755798237,9.017566968,0.182729776,-0.003227941,-2.214129115,0.300391827,0.001659381,0.189744437,-1
329,MODEL1,PARMS,Trachea,1.650233941,11.18389288,0.322105965,0.04912646,-2.515005867,0.073839402,2.11499785,-4.699850841,-1
330,MODEL1,PARMS,Trachea,1.791339184,6.026352122,-0.033151979,0.499225428,-4.516270871,0.574896204,-0.539908511,0.968896841,-1
331,MODEL1,PARMS,Trachea,1.800953291,14.21996874,0.451728816,-0.585005017,0.39074266,-0.144174784,1.230658037,-1.28435737,-1
332,MODEL1,PARMS,Trachea,1.546369644,12.08300948,0.262889579,-0.706051341,2.72713429,0.066676549,1.154540776,-1.860588336,-1
333,MODEL1,PARMS,Trachea,1.577558706,-3.0447123,0.595633937,-1.158058418,3.202029019,0.964564577,-0.905726343,1.016183146,-1
334,MODEL1,PARMS,Trachea,1.556771457,24.43723786,0.233412207,-0.570521031,1.281714064,-0.744425728,3.475046322,-7.032107797,-1
335,MODEL1,PARMS,Trachea,1.56772356,1.961274268,0.519532504,-1.140092492,3.28640825,0.660434409,0.164082828,-1.204118692,-1
336,MODEL1,PARMS,Trachea,1.593130786,-1.792469366,0.351406438,-1.108433006,4.041201285,0.964936015,-0.514768821,0.258040861,-1
337,MODEL1,PARMS,Trachea,1.802882608,6.282678466,0.546431893,-0.844536278,2.792354937,0.346867006,0.635829093,-1.344078272,-1
338,MODEL1,PARMS,Trachea,1.367162886,8.81276145,0.599702417,-1.616508321,5.504127528,0.168592617,2.867263934,-6.465731958,-1
339,MODEL1,PARMS,Trachea,1.606716392,8.009167635,0.579712703,-1.239731011,3.629760478,0.235033044,1.259821464,-2.966506652,-1
340,MODEL1,PARMS,Trachea,1.649699311,6.077609443,0.446489579,-0.901591552,2.949610781,0.398800984,1.340455813,-3.911441361,-1
341,MODEL1,PARMS,Trachea,1.488497954,2.98151218,0.406874641,-0.75711799,1.449988378,0.605686138,0.96966568,-2.860472491,-1
342,MODEL1,PARMS,Trachea,1.470918852,11.13950146,0.123625992,-0.773203526,2.641531623,0.195225491,1.735324645,-4.386271305,-1
343,MODEL1,PARMS,Trachea,1.480172297,6.778448804,0.543822761,-1.451324989,4.426395289,0.349353889,0.508940179,-1.025034251,-1
344,MODEL1,PARMS,Trachea,1.66175405,10.58066142,0.18849101,-0.340772957,1.132774223,0.178693619,3.037029456,-7.712786966,-1
345,MODEL1,PARMS,Trachea,1.520283989,4.226078739,0.404632186,-1.147275802,4.238166227,0.536474854,0.686513324,-2.125216632,-1
346,MODEL1,PARMS,Trachea,1.759123556,6.760723323,0.235036666,-0.237773688,0.772961518,0.40871453,0.878445979,-1.050305662,-1
347,MODEL1,PARMS,Trachea,1.440016582,2.300051132,0.392928967,-0.79251788,2.464847993,0.655078439,0.559505688,-1.578146415,-1
348,MODEL1,PARMS,Trachea,2.04893295,9.962840291,0.268264052,0.593012951,-4.927361299,0.165659293,1.811104282,-3.997788539,-1
349,MODEL1,PARMS,Trachea,1.642898722,-4.882658562,0.448498307,-1.29031122,4.950793125,1.107278415,0.0571514,-0.663040562,-1
350,MODEL1,PARMS,Trachea,1.588038787,2.401793034,0.726108102,-1.102653527,2.696453195,0.54682014,0.725194893,-2.147749824,-1
351,MODEL1,PARMS,Trachea,1.721410947,10.71409349,0.474435578,-1.027774176,3.085701602,0.088461168,1.982795628,-4.38971074,-1
352,MODEL1,PARMS,Trachea,1.734417243,4.483845934,0.289350097,-0.477069099,1.041475468,0.551647461,-0.054691689,-0.024317147,-1
353,MODEL1,PARMS,Trachea,1.470923518,-8.178773761,0.350215013,-1.091751128,3.884573017,1.391131874,-1.941049301,3.332857932,-1
354,MODEL1,PARMS,Trachea,1.536892635,15.37942302,0.629659606,-1.368715867,4.680295957,-0.271736022,3.409714573,-7.01878697,-1
355,MODEL1,PARMS,Trachea,1.664061936,9.45408795,0.324208287,-0.599850397,0.397390024,0.232642259,1.209918296,-2.783097257,-1
356,MODEL1,PARMS,Trachea,1.64647441,-1.75030427,0.370429191,-0.884363692,3.5484065,0.928532177,-0.056506282,0.257244271,-1
357,MODEL1,PARMS,Trachea,1.538883523,26.31573178,0.277065676,-0.426231859,-0.095679809,-0.874256134,4.495635659,-9.830571461,-1
358,MODEL1,PARMS,Trachea,1.655461007,10.078028,0.515596844,-0.83821084,3.284076691,0.086415076,2.569286673,-5.646336308,-1
359,MODEL1,PARMS,Trachea,1.520023614,2.216306021,0.756097761,-1.361345001,3.812185273,0.544073066,0.447779872,-1.20002233,-1
360,MODEL1,PARMS,Trachea,1.412901002,3.157141395,0.200969504,-0.525876588,2.168186729,0.668240527,0.707615922,-2.067235931,-1
361,MODEL1,PARMS,Trachea,1.614218169,10.57753987,0.525611023,-0.825145722,1.498102852,0.068490431,1.842518624,-4.033433446,-1
362,MODEL1,PARMS,Trachea,1.656961668,20.43832633,0.332892186,-0.392581874,0.420183804,-0.537034211,5.411875146,-12.37122876,-1
363,MODEL1,PARMS,Trachea,1.778038439,13.3262648,0.562017585,-0.86873746,0.709484105,-0.09590007,1.003099355,-1.527572723,-1
364,MODEL1,PARMS,Trachea,1.647901596,9.188442411,0.457257505,-0.922365386,1.880981926,0.211098595,0.786356653,-2.223781078,-1
365,MODEL1,PARMS,Trachea,1.980550778,15.300946,0.544254458,-1.196104148,3.089630847,-0.224676678,3.357147658,-7.360785041,-1
366,MODEL1,PARMS,Trachea,1.689911636,25.68045154,0.179565122,0.51576544,-5.309584483,-0.839738549,4.585568724,-9.982902614,-1
367,MODEL1,PARMS,Trachea,1.468651425,12.15710026,0.163431748,-0.178666237,-0.131566421,0.080584428,1.684026869,-3.358899717,-1
368,MODEL1,PARMS,Trachea,1.610621626,0.298659743,0.43466907,-1.082198652,4.015028522,0.792325343,-0.775196713,1.87267718,-1
369,MODEL1,PARMS,Trachea,1.524225172,-5.157293271,0.537057201,-1.140780709,2.877638507,1.113628389,-1.408457396,2.396189723,-1
370,MODEL1,PARMS,Trachea,1.627677506,-3.609039676,0.314789752,-0.606724648,2.438627033,1.072867947,-0.841302844,1.068978234,-1
371,MODEL1,PARMS,Trachea,1.63221438,2.861004202,0.506891035,-0.784447286,0.89406074,0.599882113,0.423239305,-0.777115279,-1
372,MODEL1,PARMS,Trachea,1.771789174,14.04527375,0.20920513,0.055922266,-2.026098677,-0.035816233,0.585607732,-0.790317725,-1
373,MODEL1,PARMS,Trachea,1.541542383,12.16040142,0.113221259,0.31661933,-2.42793044,0.104584275,1.395761217,-3.221397613,-1
374,MODEL1,PARMS,Trachea,1.632985569,-1.978704852,0.283763824,-0.937920878,3.201290683,1.009241449,-1.26014745,1.913289553,-1
375,MODEL1,PARMS,Trachea,1.62698051,4.201142476,0.438326028,-0.852046291,2.125658281,0.512323544,2.073333603,-5.245519911,-1
376,MODEL1,PARMS,Trachea,1.383811022,8.793124384,0.328416537,-1.300192289,4.985909691,0.283229709,0.530083092,-1.176259341,-1
377,MODEL1,PARMS,Trachea,1.797807628,13.73436072,0.036339515,0.323430309,-2.834893567,0.005321348,2.605741358,-6.754747058,-1
378,MODEL1,PARMS,Trachea,1.539450105,-9.363243281,0.56669219,-1.938670859,7.897790408,1.429310217,-3.287870149,6.611808526,-1
379,MODEL1,PARMS,Trachea,1.676257855,-9.516017112,0.130675158,-0.360003289,2.090194663,1.528945562,-2.174415122,3.807217237,-1
380,MODEL1,PARMS,Trachea,1.493667492,0.69569421,0.564504819,-1.468372354,5.120384493,0.739805066,-0.389519505,0.416800958,-1
381,MODEL1,PARMS,Trachea,1.648918125,4.251386897,0.525893461,-1.013367162,3.343679358,0.500615239,-0.201574939,1.185383859,-1
382,MODEL1,PARMS,Trachea,1.471789582,4.562915709,0.509940917,-1.350100303,3.756515849,0.497244937,0.786719362,-2.378515164,-1
383,MODEL1,PARMS,Trachea,1.5069877,0.451100963,0.196929729,-0.304735288,1.15536113,0.834408384,0.1384924,-1.064502087,-1
384,MODEL1,PARMS,Trachea,1.545950107,5.875342468,0.186862483,-0.291606918,0.276987911,0.482962422,1.26108586,-3.796639441,-1
385,MODEL1,PARMS,Trachea,1.529651231,12.85914918,0.452151055,-1.196064657,4.127801795,-0.047035827,2.412906578,-5.485639325,-1
386,MODEL1,PARMS,Trachea,2.035974663,8.167630517,0.426626886,-0.695268385,1.510420889,0.265417648,1.472510832,-3.86923417,-1
387,MODEL1,PARMS,Trachea,1.378073075,-1.148918711,0.59879381,-1.168411734,3.325480916,0.838223661,-1.515800499,3.980255392,-1
