SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,Trachea
152,MODEL1,PARMS,Trachea,1.816553412,28.81349996,0.477906195,-0.638481488,2.036202792,-1.447035519,3.722719552,-5.602799937,1.956167038,-3.442493673,5.985861345,-1
153,MODEL1,PARMS,Trachea,1.662829716,9.65809771,0.105844536,-0.033297706,-0.341965182,0.421167471,-2.98905635,7.896430197,-0.175304623,2.766582266,-7.262928689,-1
154,MODEL1,PARMS,Trachea,2.058074357,-1.907020188,-0.019322503,0.126669587,-0.4039331,0.865037267,-3.681561845,9.030612222,1.02721793,-3.298190313,7.754833932,-1
155,MODEL1,PARMS,Trachea,1.912736401,10.275746,0.202536456,-0.758329746,3.511567935,-0.035177653,0.156406585,-0.292482513,1.304731709,-2.565450078,4.491445869,-1
156,MODEL1,PARMS,Trachea,1.678707102,28.5961389,0.230045086,0.264476534,-1.564818357,-0.846186062,0.893904843,0.728720537,0.016412781,2.199422635,-6.025698112,-1
157,MODEL1,PARMS,Trachea,1.674904014,2.965960654,0.293927534,-0.720783013,3.501327079,0.604380972,-2.757371231,7.437115781,0.405458372,0.619292542,-1.953070326,-1
158,MODEL1,PARMS,Trachea,1.900288726,28.71888309,0.701993785,-1.233276719,2.494667055,-1.207371185,2.74330894,-4.133425048,0.921909573,-0.285587908,-0.424282708,-1
159,MODEL1,PARMS,Trachea,1.92750346,-5.582420514,0.479335446,-0.551415323,0.693390986,1.241369383,-2.160634216,4.226990947,-0.152967017,1.273734044,-4.091647241,-1
160,MODEL1,PARMS,Trachea,1.76729009,27.1401744,0.425729076,-0.630685916,0.628004391,-1.009752155,2.082454469,-2.571680968,0.905070524,-1.538812364,2.454564467,-1
161,MODEL1,PARMS,Trachea,1.645251643,28.531832,0.231120974,-0.518091864,2.194910146,-1.119250631,4.669868498,-8.87037731,1.070703003,-2.089543093,3.733798069,-1
162,MODEL1,PARMS,Trachea,1.793821131,0.658812895,0.616394763,-1.587544743,5.819639025,0.550098057,-2.843908256,6.827958748,0.94666228,-2.222829697,5.711110324,-1
163,MODEL1,PARMS,Trachea,1.986450377,18.21180323,0.20846214,-0.368924064,0.602410195,-0.601416727,3.780728069,-8.419597055,1.622115308,-4.85891551,10.35565416,-1
164,MODEL1,PARMS,Trachea,1.822140975,8.453087367,0.394957385,-0.417682487,0.936955546,0.21650827,-0.200501211,1.235775745,0.494408916,0.053529598,-0.825966162,-1
165,MODEL1,PARMS,Trachea,2.032755251,12.45615518,0.38240524,-1.211050006,4.826399449,-0.080322626,1.056162405,-1.523063654,0.804966823,-1.360511397,2.730410569,-1
166,MODEL1,PARMS,Trachea,1.739671819,20.25918404,0.148827984,-0.162298363,0.354690865,-0.437283043,0.538621746,0.70415251,0.53979241,0.101462178,-1.287821663,-1
167,MODEL1,PARMS,Trachea,1.750185619,1.31902889,0.148588641,0.06996696,0.354937867,0.593461981,-1.671325116,4.488728093,0.932766361,-1.341283069,1.775248464,-1
168,MODEL1,PARMS,Trachea,1.917805475,25.33725087,0.371981431,-0.579277695,1.814891993,-0.957600626,2.535627178,-4.405424234,1.093289386,-1.782958092,3.607035184,-1
169,MODEL1,PARMS,Trachea,1.820649199,19.78677341,0.130980379,0.141685962,-1.677424666,-0.423058362,1.025946341,-0.618398391,0.571245903,0.545379926,-3.155916054,-1
170,MODEL1,PARMS,Trachea,1.759523611,5.492024965,0.25718922,-0.341075057,0.701245202,0.306058877,-2.619394086,7.166769256,0.990816346,-0.125134713,-1.613258178,-1
171,MODEL1,PARMS,Trachea,1.860267613,-2.804373382,0.381458373,-0.57139427,2.476874797,0.810641192,-3.545041901,8.819994177,0.785970982,0.644992573,-3.405388417,-1
172,MODEL1,PARMS,Trachea,1.790344562,18.4134395,0.050523236,0.395593302,-1.886368406,-0.480956598,1.318625649,-1.815290479,1.169203529,-2.133172918,3.714771834,-1
173,MODEL1,PARMS,Trachea,1.843049633,27.71516626,0.219400671,-0.163055277,-0.171726938,-0.890822352,1.48648808,-1.927501867,0.466726687,0.904196471,-3.136627428,-1
174,MODEL1,PARMS,Trachea,1.725986844,1.479369615,0.199265358,-0.236077102,-0.146249648,0.785698815,-0.248909303,0.170158153,0.252054681,-0.349665321,0.62955379,-1
175,MODEL1,PARMS,Trachea,1.857735207,11.02410795,0.167252326,0.166295194,-0.978259403,0.022033548,0.250388312,1.305111443,0.885476731,-1.025532658,0.95873611,-1
176,MODEL1,PARMS,Trachea,1.774607837,16.02478413,0.282909516,-0.029097416,-0.666585374,-0.249809437,1.347405152,-2.017870916,0.620080962,-0.223680789,-0.776913687,-1
177,MODEL1,PARMS,Trachea,1.720406209,26.65834857,0.472654662,-1.156470556,4.100431001,-1.28899833,4.46818743,-7.672458874,1.904049849,-4.044893524,7.470503149,-1
178,MODEL1,PARMS,Trachea,1.742981278,10.77735261,-0.139921555,0.470186111,-1.339885722,0.059508466,-1.330098134,3.966031961,1.136288147,-1.534040486,2.993389945,-1
179,MODEL1,PARMS,Trachea,1.671083321,6.752455056,0.116147643,-0.373397848,1.785659994,0.337403699,0.112435695,-0.597304886,0.750685354,-0.284399994,-1.13054226,-1
180,MODEL1,PARMS,Trachea,1.604981841,9.474519946,0.133274318,0.606698129,-3.444781778,0.202018707,0.318542688,-1.147728424,0.497466192,-0.049462296,-0.145339825,-1
181,MODEL1,PARMS,Trachea,2.057463003,20.67348411,-0.287664324,1.495766132,-6.059649696,0.194575413,1.87404362,-3.417761085,-1.608387161,6.61955642,-15.643545,-1
182,MODEL1,PARMS,Trachea,1.797017733,28.21612726,0.803147474,-1.456678539,4.07492489,-1.146900501,1.709537401,-2.36321471,0.720773874,0.097601387,-0.800994792,-1
183,MODEL1,PARMS,Trachea,1.782690434,49.08269652,0.017729094,1.116642757,-5.450917309,-2.276466535,6.678593704,-13.06526876,0.901267855,-0.84001023,1.08662824,-1
184,MODEL1,PARMS,Trachea,1.736329766,-3.234987243,-0.128406307,1.041327412,-4.555366622,0.788001696,-2.891597173,6.612335051,1.571916092,-3.689930348,7.291688123,-1
185,MODEL1,PARMS,Trachea,1.748350691,32.47857604,-0.100908645,1.226326899,-4.960727282,-1.398618092,5.46206634,-10.62514131,1.504324518,-3.712113842,7.26020411,-1
186,MODEL1,PARMS,Trachea,1.779385115,35.7695468,0.424678494,-0.894003988,2.9139621,-1.845719741,6.25598082,-12.35342269,1.937304782,-4.004248068,7.592698791,-1
187,MODEL1,PARMS,Trachea,1.770839234,24.12915774,0.593326637,-1.123874713,3.241135839,-0.822669611,2.282121421,-4.510677785,0.56576948,0.270248579,-1.136855492,-1
188,MODEL1,PARMS,Trachea,1.792926618,22.74147255,0.141395724,0.80274434,-3.727727443,-0.446716444,1.47006128,-2.876078604,-0.138088433,3.11272162,-7.746981655,-1
189,MODEL1,PARMS,Trachea,1.898251703,34.08773873,0.229440807,-0.263865866,-0.372918265,-1.328510211,4.444189965,-8.28883051,0.693825642,-0.30206119,-0.850245385,-1
190,MODEL1,PARMS,Trachea,1.691760948,27.13080332,0.38368794,-0.590663688,1.584438283,-0.943569359,2.971746288,-5.096405453,0.61231836,-0.104809212,-0.484294117,-1
191,MODEL1,PARMS,Trachea,1.804821251,22.67685798,0.512037455,-1.327118352,4.874627803,-0.651191981,2.430763392,-4.487610101,0.4360078,-0.158000615,0.165999975,-1
192,MODEL1,PARMS,Trachea,1.721030362,10.07346564,0.226435848,0.122548914,-1.991983902,0.059813856,0.827578049,-1.520443564,0.869308387,-2.238842714,5.35367708,-1
193,MODEL1,PARMS,Trachea,1.798069157,6.352513109,0.477584057,-0.840257658,3.318899284,0.228402691,-1.500628043,4.5193494,0.682436959,1.538231278,-5.441850802,-1
194,MODEL1,PARMS,Trachea,1.711370558,42.69863515,0.413753985,-0.532921833,-0.095097954,-1.772645812,6.32711084,-12.41797689,0.152552533,0.647321294,-1.559161166,-1
195,MODEL1,PARMS,Trachea,1.702139669,19.04675445,0.511745247,-0.46461213,0.774160406,-0.441625432,0.980665214,0.062770994,0.409506669,0.208513823,-1.244201995,-1
196,MODEL1,PARMS,Trachea,1.720172927,45.5171042,0.282683876,-0.509286958,-0.119227797,-2.036556444,6.58292246,-11.74153685,0.723898279,-1.234529976,1.860634192,-1
197,MODEL1,PARMS,Trachea,1.749122505,27.32386879,0.679807372,-1.402027069,4.297799543,-1.103023064,3.147386602,-5.55527516,0.856374591,-1.117857501,2.061331312,-1
198,MODEL1,PARMS,Trachea,1.74997461,10.12771566,0.393992311,-0.40575226,0.488319309,0.12027367,0.447987458,-1.397801568,0.565315718,-1.567755199,3.948963857,-1
199,MODEL1,PARMS,Trachea,1.838951899,8.907725453,0.008062356,0.317247165,-1.155321703,0.315021459,-0.446652419,1.770422752,0.448153627,-0.34132745,0.31037637,-1
200,MODEL1,PARMS,Trachea,1.883767585,44.35739511,0.228464134,-0.073491275,-0.948237762,-1.93947764,6.14127126,-11.37901132,0.604723224,-0.093889637,-1.151212731,-1
201,MODEL1,PARMS,Trachea,1.728173305,-0.633586835,0.58500884,-1.661543663,5.486837835,0.70078263,-3.207769272,8.143705362,0.69368584,0.295679509,-2.604378887,-1
202,MODEL1,PARMS,Trachea,1.835729867,16.9865309,0.210531206,-0.36168108,1.519136975,-0.277694626,-1.0864085,4.559296548,0.684298797,-0.317206484,-0.419769599,-1
203,MODEL1,PARMS,Trachea,1.813798876,9.676577539,-0.165766376,0.772716633,-3.255047818,0.3860542,-0.761794356,1.742558047,0.289770145,-1.202471503,2.91070001,-1
204,MODEL1,PARMS,Trachea,1.74183457,-1.002155603,0.102801885,0.213248106,-1.877995931,0.61575273,-2.33960396,4.70332198,1.543394011,-3.710404641,7.766022952,-1
205,MODEL1,PARMS,Trachea,1.917371035,9.659091022,0.642251909,-0.628102956,0.122088565,0.226572887,1.760338773,-4.196163467,-0.099074935,1.076673209,-2.110135799,-1
206,MODEL1,PARMS,Trachea,1.666323555,37.37179133,0.023533944,0.81058961,-3.507697407,-1.542852616,5.286843219,-10.41347243,0.84496368,-0.995006621,1.013685152,-1
207,MODEL1,PARMS,Trachea,1.772452841,1.923624702,-0.021821767,0.788089035,-3.625051011,0.714333515,-2.440801224,6.078074399,0.505684688,-0.36312893,0.467014808,-1
208,MODEL1,PARMS,Trachea,1.848472543,21.05698786,0.175908258,-0.050954481,0.314646656,-0.503850838,0.18661036,1.174502757,0.545597058,1.186902084,-3.822234122,-1
209,MODEL1,PARMS,Trachea,1.780680025,1.079300509,0.220090135,-0.548458146,2.205616167,0.616593629,-3.148987926,6.955321012,0.901662249,-0.402657339,0.01074446,-1
210,MODEL1,PARMS,Trachea,1.748168619,48.01882451,0.262053934,-0.449551549,1.837842329,-2.357211798,6.89536585,-12.74084493,1.160579492,-1.149147843,1.422792631,-1
211,MODEL1,PARMS,Trachea,1.800546071,40.47184697,0.279364164,0.38066329,-3.371384449,-1.852726836,6.63506558,-12.23729869,1.077864275,-2.225587876,3.907296584,-1
212,MODEL1,PARMS,Trachea,2.065509117,7.554519252,0.012618139,0.086401363,0.811938002,0.364900189,-0.823732426,2.117203502,0.527696738,0.057312808,-0.660842628,-1
213,MODEL1,PARMS,Trachea,1.707366849,15.24654917,0.267253512,-0.623928045,2.985688092,-0.039051241,-0.94762339,3.040639945,0.164131973,1.431695496,-3.642319176,-1
214,MODEL1,PARMS,Trachea,1.857204834,26.99176861,0.290711457,-0.226068578,0.174890011,-1.059723352,1.812207889,-2.022142635,1.211334003,-2.286544019,4.111945394,-1
215,MODEL1,PARMS,Trachea,1.949070923,13.9990519,0.537629328,-1.210311309,3.308851134,0.064270745,0.512844875,-0.212302109,-0.285418838,2.714991499,-7.040611107,-1
216,MODEL1,PARMS,Trachea,1.897641532,4.814966722,0.349145638,-0.568112018,2.109644271,0.276297962,-2.326589829,7.15061933,1.315218469,-3.241689021,6.315481936,-1
217,MODEL1,PARMS,Trachea,1.858419025,9.526102258,0.365592259,-0.739418297,2.612763687,0.119390265,-0.691624808,2.086911455,0.692577904,-0.567080792,0.646492021,-1
218,MODEL1,PARMS,Trachea,2.040933051,39.05936736,-0.063845542,0.456253599,-2.430349783,-1.71443492,4.771085236,-8.802169651,1.3310167,-3.264109553,6.854960118,-1
219,MODEL1,PARMS,Trachea,1.721215388,18.42432479,0.565287442,-1.772996372,6.078678672,-0.493043627,0.382004997,1.093063098,0.927963479,-1.022562149,0.627567196,-1
220,MODEL1,PARMS,Trachea,1.914492672,19.45341383,0.224530551,-0.431439097,1.505452825,-0.605569363,0.614993048,0.101303555,1.34614188,-2.711383653,5.189200939,-1
221,MODEL1,PARMS,Trachea,1.759161455,24.64249893,0.293342021,0.060824435,-2.006910815,-0.870008028,2.466757977,-4.670720811,1.036087405,-1.469943019,2.528708087,-1
222,MODEL1,PARMS,Trachea,1.778930933,42.13281327,0.635498684,-1.824078624,6.210324442,-2.091136998,7.483687063,-13.13840813,1.229448525,-1.744483697,2.178529275,-1
223,MODEL1,PARMS,Trachea,1.673775,4.107112975,0.276623184,-0.372587785,1.743181043,0.40634885,-1.469113106,4.629073709,0.815918677,0.099904989,-2.442896879,-1
224,MODEL1,PARMS,Trachea,2.047018426,20.56194263,-0.325884375,1.388548232,-5.275057073,-0.606641468,2.197536205,-4.101754658,1.395445232,-1.680317179,2.491124194,-1
225,MODEL1,PARMS,Trachea,1.927260155,16.32282632,0.621309647,-0.69224011,1.120827218,-0.414508231,0.930672514,-1.610312287,0.847680451,-0.796052225,1.125061766,-1
226,MODEL1,PARMS,Trachea,1.742706439,-1.612331373,0.09870466,-0.568924087,2.963376711,0.795906684,-2.308851782,5.179514993,1.06940513,-2.610836108,5.244196662,-1
227,MODEL1,PARMS,Trachea,1.74265136,9.096498006,0.432449335,-0.637219851,1.510662539,0.071422713,0.688423893,-1.615597955,0.872527163,-0.500567148,-0.194967164,-1
228,MODEL1,PARMS,Trachea,1.91759349,-2.90761275,0.12823556,-0.352741584,0.671604296,0.932305714,-2.00543034,4.022605087,0.672774863,-0.813159097,1.462086251,-1
229,MODEL1,PARMS,Trachea,1.824982973,3.221032156,0.180221608,-0.29480055,1.318964816,0.54455203,-2.139950956,5.482536717,0.675462923,-0.239084483,-0.362585074,-1
230,MODEL1,PARMS,Trachea,1.978647551,54.15623265,0.665446221,-0.973340511,1.707136402,-2.362946734,9.888978739,-20.68834941,-0.595632459,3.669026444,-8.581138449,-1
231,MODEL1,PARMS,Trachea,1.922431195,12.45320812,0.149641681,0.098790899,-0.991892657,-0.035251741,0.471855105,0.602218085,0.690721532,0.853563969,-3.776614741,-1
232,MODEL1,PARMS,Trachea,1.898125041,48.60554325,-0.108909712,0.852423895,-4.241345306,-2.174575879,6.743949393,-13.11899978,0.732411012,0.309526092,-2.074616634,-1
233,MODEL1,PARMS,Trachea,1.73873129,12.749321,0.329475953,-0.576831561,1.928123639,0.206376785,0.595291716,-1.967665184,-0.22228995,0.628994435,-0.415970408,-1
234,MODEL1,PARMS,Trachea,1.785753596,17.02001176,0.29462879,-0.104335709,0.246354878,-0.556296736,3.901264745,-8.273613187,1.48808251,-3.556652605,7.051328903,-1
235,MODEL1,PARMS,Trachea,1.806377967,1.029411153,0.252758645,-0.288343861,-0.587640416,0.904844572,-4.292201214,10.37898739,-0.087246119,0.621569504,-0.548896265,-1
236,MODEL1,PARMS,Trachea,1.736937468,12.77338293,0.563415617,-1.539636851,5.34279896,-0.335298019,1.536332332,-2.451494614,1.414617925,-2.597120774,4.594352295,-1
237,MODEL1,PARMS,Trachea,1.934219754,22.88555608,0.141311349,-0.019442464,-0.30162698,-0.508452248,1.769318096,-2.844295147,0.338708053,-0.812118148,1.766561579,-1
238,MODEL1,PARMS,Trachea,1.735472889,18.21114813,-0.264443397,0.97971455,-3.880829152,-0.21270764,-0.639844195,3.291390544,0.589129657,0.292279138,-1.629661381,-1
239,MODEL1,PARMS,Trachea,1.816321776,18.21522858,0.137405095,0.228291205,-2.352818991,-0.241336443,-0.579303662,2.88652609,0.264510754,0.995985044,-2.989847629,-1
240,MODEL1,PARMS,Trachea,1.850919239,35.58825435,-0.290596547,1.347499679,-5.065779275,-1.470467899,6.533262223,-13.23685906,1.257249574,-2.827537027,4.629124128,-1
241,MODEL1,PARMS,Trachea,1.815025018,13.06514706,-0.048225139,-0.019733149,-0.058513192,0.153309901,0.145882599,-1.104976839,0.249175507,1.094418473,-4.283229473,-1
242,MODEL1,PARMS,Trachea,1.667075058,7.76000755,0.191373944,0.199121706,-0.930275943,-0.108593071,-0.009296732,1.055281287,2.042537839,-4.424007687,8.206171374,-1
243,MODEL1,PARMS,Trachea,1.893045249,21.49708881,0.194055505,0.280985072,-2.487264125,-0.48511948,1.310820786,-2.014773632,0.435448392,0.045609112,-0.48120309,-1
244,MODEL1,PARMS,Trachea,1.896173719,1.798817427,0.229649912,-0.19962007,0.470083495,0.920186581,-1.664011153,3.996610625,-0.374039574,0.803354785,-1.176400902,-1
245,MODEL1,PARMS,Trachea,2.001645054,17.59396968,0.231313203,0.411247365,-2.530637853,0.211829951,1.529296554,-3.876583011,-1.399613373,5.2221746,-11.3185353,-1
246,MODEL1,PARMS,Trachea,1.889446834,-3.556724516,0.920232317,-2.184355234,7.002519077,0.729576395,-1.944048805,3.469960044,0.828225687,-0.573080202,0.632814998,-1
247,MODEL1,PARMS,Trachea,1.675127858,-0.538844781,0.206437582,0.243722903,-1.934059226,0.615619083,-3.120115036,6.892531783,1.227227852,-1.078854625,1.193026942,-1
248,MODEL1,PARMS,Trachea,1.802719538,9.974104577,0.45649285,-1.246961077,4.035885084,-0.013631687,1.226035664,-2.215575009,1.01596525,-1.1861874,0.675738664,-1
249,MODEL1,PARMS,Trachea,1.991166769,15.27273505,0.389721773,-0.743563127,3.019887807,-0.25486045,1.767436023,-2.709302794,0.679363986,-0.161197045,-0.87990434,-1
250,MODEL1,PARMS,Trachea,1.912091751,16.03560419,-0.216064327,0.722176153,-2.70054757,-0.444438646,1.381427473,-2.176747021,2.005519667,-4.894869661,9.338132363,-1
251,MODEL1,PARMS,Trachea,1.740696731,5.897117398,0.06468943,0.074375707,0.047927688,0.032130769,-1.0254672,3.41779567,1.984410269,-2.714661114,3.737001426,-1
252,MODEL1,PARMS,Trachea,1.875854908,32.59425793,0.304882662,-1.194222658,4.603534425,-1.422302699,4.380746814,-7.548635379,1.346103127,-2.57114613,3.593003752,-1
253,MODEL1,PARMS,Trachea,1.771424606,33.80186734,0.477560115,-1.286265898,4.156741306,-1.538120364,4.491161028,-7.094302148,1.310913287,-2.751795191,4.798930272,-1
254,MODEL1,PARMS,Trachea,1.957242044,3.128742965,0.427807145,-1.936895934,7.303891486,0.538777332,0.838681582,-2.999220866,0.675116313,-1.023459841,1.574654222,-1
255,MODEL1,PARMS,Trachea,1.816214319,13.20991677,-0.084526252,0.772011978,-3.620612875,-0.02799043,-1.215730494,3.405644418,0.90655195,-1.219231945,2.779338438,-1
256,MODEL1,PARMS,Trachea,1.585079859,10.77292407,0.036753458,0.111369053,-1.084324125,0.109990195,-0.759066749,2.27081437,0.907014203,-2.14158412,5.006109585,-1
257,MODEL1,PARMS,Trachea,1.758687645,15.69633106,0.075010779,-0.396045045,1.192716423,-0.180984743,-0.400832105,2.222383302,0.834120083,-0.207328629,-1.645221375,-1
258,MODEL1,PARMS,Trachea,1.907634199,7.710150089,0.388603468,-0.494675532,0.824722727,0.353520965,0.110219774,0.01188253,0.152935726,1.377754416,-3.952919721,-1
259,MODEL1,PARMS,Trachea,1.958482083,13.12915226,-0.064456042,0.590367512,-2.721792168,0.393908274,1.488851806,-4.533799576,-0.709735175,2.345677119,-4.769858086,-1
260,MODEL1,PARMS,Trachea,1.832454552,7.390989689,0.256318154,-0.41274365,1.118492499,0.328795151,-1.981174455,6.535394523,0.406975027,0.744765819,-2.103924959,-1
261,MODEL1,PARMS,Trachea,2.157420717,12.67128008,-0.17673385,1.124929281,-5.236770246,0.170939571,0.753024518,-1.389929965,0.240057464,0.766507604,-2.649155718,-1
262,MODEL1,PARMS,Trachea,1.895099668,-2.880849537,0.420170881,-0.473691584,1.68262301,0.747369827,-3.640169284,8.583914856,1.00185591,-1.057284245,1.726133043,-1
263,MODEL1,PARMS,Trachea,1.791055153,16.00382407,0.011872002,0.044851864,0.49984069,-0.405120334,0.968621884,-1.479521703,1.408889737,-1.316389657,1.412633604,-1
264,MODEL1,PARMS,Trachea,2.136102034,14.6282115,0.323128841,-0.564765739,1.521410659,-0.082426247,2.651047508,-6.566519735,0.227340352,1.016907714,-2.346209778,-1
265,MODEL1,PARMS,Trachea,1.926266459,-6.504263021,0.255285247,-0.238472706,0.249412474,0.950656654,-2.99913579,6.040304321,1.341668326,-2.880150638,6.181381224,-1
266,MODEL1,PARMS,Trachea,1.80904102,13.08727242,0.2068187,0.089499267,-1.410091464,-0.178139422,3.830357959,-8.763000192,1.043121754,-2.461711284,5.023191586,-1
267,MODEL1,PARMS,Trachea,1.77431663,6.15576839,0.140831685,0.216116953,-2.030168718,0.112765094,-0.290475295,0.530010684,1.651124357,-3.819815566,7.712535087,-1
268,MODEL1,PARMS,Trachea,1.90134206,38.08362802,0.289117312,-0.360525048,0.891449796,-1.600270737,3.238166831,-5.046245892,0.667649938,0.659430901,-2.628763537,-1
269,MODEL1,PARMS,Trachea,1.888850629,27.05395726,-0.062699245,0.845130825,-4.247647426,-1.273856127,3.496164312,-5.568770277,2.315656826,-5.188320539,9.754164164,-1
270,MODEL1,PARMS,Trachea,1.622164408,37.25746684,0.17527545,0.836600856,-5.378601123,-1.706076686,4.664689855,-8.402280571,1.265868572,-2.135735549,4.213532696,-1
271,MODEL1,PARMS,Trachea,1.789185373,18.70257879,0.462839224,-0.797272786,2.904499276,-0.333894528,2.42986202,-5.282688705,0.100594379,1.125779655,-2.754536454,-1
272,MODEL1,PARMS,Trachea,1.871537037,37.1680184,0.116544729,0.090314891,-1.962523507,-0.873622106,2.948623067,-5.628856159,-1.385876465,4.25381757,-9.337280375,-1
273,MODEL1,PARMS,Trachea,1.849158107,1.301177604,0.086612474,-0.307346502,1.162907558,0.679389119,-3.655388192,9.032799729,0.947028582,-2.605319645,5.383385551,-1
274,MODEL1,PARMS,Trachea,1.885145982,13.45086858,0.518344343,-0.806523671,2.321182333,-0.024368422,1.833024292,-4.666909869,0.105399599,1.203868487,-2.73851528,-1
275,MODEL1,PARMS,Trachea,1.744179753,14.13298342,0.235029257,-0.199108554,0.582756812,-0.117986142,1.276239683,-2.304983051,0.624807127,-0.317775049,-0.519939131,-1
276,MODEL1,PARMS,Trachea,1.827115842,7.603744107,0.248374525,-0.02744339,-1.238677771,0.238788883,0.648033472,-1.694087543,0.704487634,-0.643632166,0.647535409,-1
277,MODEL1,PARMS,Trachea,1.843238932,28.23538749,0.008597469,0.178512687,-0.986341588,-1.204291927,4.325829419,-7.979024031,1.685760604,-3.59827185,6.862020799,-1
278,MODEL1,PARMS,Trachea,1.846684662,36.02217555,0.29540119,-0.865339243,2.171191632,-1.506216847,3.613917318,-6.090670145,0.882448161,-0.93944414,1.755847879,-1
279,MODEL1,PARMS,Trachea,1.75811602,20.70453855,-0.042977068,0.432566893,-2.212864169,-0.268005559,1.757654065,-4.490840222,0.105953128,-0.165802485,1.160295309,-1
280,MODEL1,PARMS,Trachea,1.733590404,33.71594357,0.495105085,-1.029484505,2.174818302,-1.369006457,3.686497712,-5.951835598,0.739747945,-0.480032066,-0.673053378,-1
281,MODEL1,PARMS,Trachea,1.894090954,11.01767973,0.181125667,-0.147451713,0.074000208,-0.479736629,1.569367724,-2.671018048,2.692317362,-5.786389264,10.40141555,-1
282,MODEL1,PARMS,Trachea,1.901800426,11.43105623,0.250965513,-0.428893273,1.074317447,0.414164609,1.354221729,-3.247102439,-0.7051973,2.398671132,-5.539440043,-1
283,MODEL1,PARMS,Trachea,1.879183269,26.92427561,0.562715534,-0.830744301,1.695845024,-0.562372549,0.293102689,0.255109015,-0.886714855,4.527550104,-10.13906575,-1
284,MODEL1,PARMS,Trachea,2.030510649,12.7195241,0.172595576,0.325533373,-1.529069215,0.074596097,2.187693823,-5.415375909,0.137483753,1.10175885,-2.540630174,-1
285,MODEL1,PARMS,Trachea,1.881179629,21.46479993,0.330235875,-0.633343154,1.926355275,-0.975197312,5.908996511,-13.44191604,1.968575355,-4.903924621,10.38196337,-1
286,MODEL1,PARMS,Trachea,1.612044675,4.555953719,0.021946828,0.516619869,-2.822923833,0.4562753,0.016626278,0.348618511,0.788613772,-0.656949436,0.113974467,-1
287,MODEL1,PARMS,Trachea,1.871659987,33.60838764,0.333918744,-0.544655605,0.908899503,-1.307156774,6.013708092,-12.89189981,0.579091789,-1.099599753,2.52700401,-1
288,MODEL1,PARMS,Trachea,1.904062986,12.29102112,0.047076849,-0.19310122,0.674869209,0.100214969,1.119751219,-3.246060764,0.416814065,1.045464888,-3.386972483,-1
289,MODEL1,PARMS,Trachea,1.748377164,19.87203407,0.267364569,0.095200217,-1.403181959,-0.330188551,2.353570451,-5.519234657,0.085854462,0.797296534,-1.777143076,-1
290,MODEL1,PARMS,Trachea,1.765167175,23.61141946,0.622430299,-1.285903371,3.69051809,-0.738670498,1.532739193,-2.376277208,0.471766235,0.525562033,-1.731914057,-1
291,MODEL1,PARMS,Trachea,1.902659948,18.18318963,0.502472675,-1.397029605,4.852115082,-0.463613403,3.21410597,-7.093654534,0.665513213,0.20319992,-1.561052564,-1
292,MODEL1,PARMS,Trachea,1.885538381,36.50046727,0.586691216,-1.019174238,3.230611044,-1.682918256,6.453643421,-13.38310914,1.04043943,-1.377513249,2.00239714,-1
293,MODEL1,PARMS,Trachea,1.95994191,-4.825371347,0.274881522,-0.286937867,-0.023170071,1.126049625,-3.346766313,7.109671459,0.258473485,1.014247797,-3.1474602,-1
294,MODEL1,PARMS,Trachea,1.925717907,43.69512921,0.388257981,-0.919951956,2.523741292,-1.78795445,6.442146236,-12.4060026,0.107192258,0.225062568,-0.598979036,-1
295,MODEL1,PARMS,Trachea,1.671647582,4.956746235,0.191960987,-0.006984946,-0.456565759,0.414461887,-2.275624903,5.963565081,0.716895387,0.162385661,-1.348897356,-1
296,MODEL1,PARMS,Trachea,2.027451391,15.15525048,-0.131120711,0.259689768,-1.361286557,-0.181759674,-0.519202902,2.37478897,1.162304376,-1.988485316,3.36531631,-1
297,MODEL1,PARMS,Trachea,1.766703222,19.78262235,0.42150159,-0.373038396,0.201773678,-0.627173451,3.043343758,-6.430982605,1.05616852,-2.09687108,4.206565397,-1
298,MODEL1,PARMS,Trachea,1.792461549,25.40714189,0.550118365,-1.031090113,2.022643835,-0.981762682,2.907167476,-5.856086746,0.969433209,0.316667068,-2.154965081,-1
299,MODEL1,PARMS,Trachea,1.875551088,23.71506829,0.274669924,-0.911218436,2.45759515,-1.018704583,4.318341254,-8.7413736,1.867045705,-5.087539348,10.8372012,-1
300,MODEL1,PARMS,Trachea,1.644456185,27.67391735,0.388606208,-0.649615154,2.019026393,-0.886650779,1.883319521,-2.45239607,0.42411294,-0.673066408,1.71415703,-1
301,MODEL1,PARMS,Trachea,1.936149124,4.465075402,0.193141488,0.136926558,-1.023549471,0.248097389,-2.422652604,7.484400597,1.470680623,-2.189873893,3.465630902,-1
302,MODEL1,PARMS,Trachea,1.809951061,14.18365251,0.299374285,0.254389766,-2.099609319,-0.181625651,-0.178419968,1.534062527,0.767160416,-0.820181548,1.353504797,-1
303,MODEL1,PARMS,Trachea,2.039960446,29.85321033,0.804382017,-1.994254726,5.965808083,-1.267071095,3.572837379,-7.027009701,0.762048351,1.322534769,-4.324917019,-1
